url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.edx.org/masters/micromasters/mitx-statistics-and-data-science-general-track,Master the skills needed to solve complex data challenges,,,Massachusetts Institute of Technology,,,,"$1,350.00",1 year 5 months
https://www.edx.org/learn/statistics/the-university-of-california-san-diego-probability-and-statistics-in-data-science-using-python,UCSanDiegoX: Probability and Statistics in Data Science using Python,3.6,17,UCSanDiegoX,Data Analysis & Statistics,Advanced,"Data Science, Jupyter, Probability And Statistics, Python (Programming Language), Random Variables",350,10 weeks
https://www.edx.org/learn/statistics/delft-university-of-technology-statistics,DelftX: Statistics,,,DelftX,Math,Intermediate,"Basic Math, Data Science, Descriptive Statistics, Machine Learning, R (Programming Language), Statistical Inference, Statistical Software",149,3 weeks
https://www.edx.org/learn/data-analysis/tecnologico-de-monterrey-introduction-to-data-science-and-basic-statistics-for-business,TecdeMonterreyX: Introduction to Data Science and Basic Statistics for Business,4.6,5,TecdeMonterreyX,Data Analysis & Statistics,Advanced,"Big Data, Business Technologies, Data Science, Decision Making, Probability Distribution, Statistical Methods, Statistics",129,4 weeks
https://www.edx.org/learn/statistics/the-georgia-institute-of-technology-probability-and-statistics-i-a-gentle-introduction-to-probability,GTx: Probability and Statistics I: A Gentle Introduction to Probability,4.6,12,GTx,Data Analysis & Statistics,Intermediate,"Bayesian Statistics, Calculus, Probability, Probability And Statistics, Set Theory",249,3 weeks
https://www.edx.org/learn/statistics/edx-intro-course-spreadsheets-and-statistics,edX: Intro Course: Spreadsheets and Statistics,4.5,8,edX,Data Analysis & Statistics,Introductory,"Anatomy, Google Sheets, Spreadsheets",99,4 weeks
https://www.edx.org/learn/international-business/the-international-monetary-fund-balance-of-payments-and-international-investment-position-statistics,IMFx: Balance of Payments and International Investment Position Statistics,4.6,7,IMFx,Economics & Finance,Intermediate,"Accounting, Direct Investments, Foreign Direct Investments, Integration",25,8 weeks
https://www.edx.org/learn/statistics/the-georgia-institute-of-technology-probability-and-statistics-ii-random-variables-great-expectations-to-bell-curves,GTx: Probability and Statistics II: Random Variables – Great Expectations to Bell Curves,,,GTx,Data Analysis & Statistics,Intermediate,"Computer Simulation, Probability, Probability And Statistics, R (Programming Language), Random Variables, Statistical Packages, Statistics",249,4 weeks
https://www.edx.org/learn/economics-finance/the-international-monetary-fund-producer-export-and-import-price-index-statistics,"IMFx: Producer, Export, and Import Price Index Statistics",,,IMFx,Economics & Finance,Intermediate,,25,6 weeks
https://www.edx.org/learn/government/the-international-monetary-fund-government-finance-statistics,IMFx: Government Finance Statistics,4.6,10,IMFx,Economics & Finance,Introductory,"Accounting, International Standards, Public Finance",25,8 weeks
https://www.edx.org/learn/r-programming/university-of-canterbury-introduction-to-bayesian-statistics-using-r,UCx: Introduction to Bayesian Statistics Using R,3.8,9,UCx,Data Analysis & Statistics,Introductory,"Bayesian Statistics, Calculus, Data Analysis, Data Mining, Deep Learning, Ecology, Economics, Elementary Algebra, Epidemiology, Markov Chain Monte Carlo, Political Sciences, R (Programming Language)",169,6 weeks
https://www.edx.org/learn/statistics/the-london-school-of-economics-and-political-science-statistics-1-part-2-statistical-methods,LSE: Statistics 1 Part 2: Statistical Methods,3.8,9,LSE,Data Analysis & Statistics,Intermediate,"Basic Math, Chi-Squared Tests, Contingency Tables, Economics, Linear Regression, Management, Sampling Design, Social Sciences, Statistical Hypothesis Testing, Statistical Methods, Statistics",,5 weeks
https://www.edx.org/learn/biotechnology/delft-university-of-technology-industrial-biotechnology,DelftX: Industrial Biotechnology,4.6,12,DelftX,Engineering,Intermediate,"Biotechnology, Fermentation, Industrial Processes, Sustainability",169,7 weeks
https://www.edx.org/learn/biology/mit-xpro-principles-of-biomanufacturing-using-biotechnology,MITx_PRO: Principles of Biomanufacturing: Using Biotechnology to Manufacture Medicines,,,MITx_PRO,Biology & Life Sciences,Introductory,"Biology, Biomanufacturing, Biopharmaceuticals, Biotechnology, Machinery, Pharmaceuticals",,6 weeks
https://www.edx.org/certificates/professional-certificate/delftx-industrial-biotechnology-and-industrial-fermentation,Drive your career forward,,,Delft University of Technology,,,,$304.20,4 months
https://www.edx.org/learn/biotechnology/technische-universitat-munchen-financing-biotech-innovations,TUMx: Financing Biotech Innovations,,,TUMx,Business & Management,Intermediate,"Biotechnology, Communications, Fundraising, Innovation, Research",185,6 weeks
https://www.edx.org/learn/biotechnology/cornell-university-the-science-and-politics-of-the-gmo,CornellX: The Science and Politics of the GMO,,,CornellX,Social Sciences,Introductory,"Biotechnology, Critical Thinking, Debating, Decision Making, Genetic Engineering, Influencing Skills, Information Literacy, Literacy",49,5 weeks
https://www.edx.org/learn/cellular-biology/zhaw-zurich-university-of-applied-sciences-cell-cultivation-techniques-an-introduction,ZHAWx: Cell cultivation techniques: An introduction,4.8,9,ZHAWx,Biology & Life Sciences,Intermediate,"Antibodies, Biopharmaceuticals, Bioreactors, Cell Biology, Cell Cultures, Chinese Hamster Ovary Cell, Enzymes, Suspension (Vehicle), Tissue Culture",189,8 weeks
https://www.edx.org/learn/business-administration/technische-universitat-munchen-biotech-from-science-to-business,TUMx: Biotech — From Science to Business,4.8,16,TUMx,Business & Management,Introductory,"Biotechnology, Innovation, Patents, Research",149,4 weeks
https://www.edx.org/learn/synthetic-biology/massachusetts-institute-of-technology-principles-of-synthetic-biology,MITx: Principles of Synthetic Biology,,,MITx,Computer Science,Advanced,"Biological Systems, Biology, Biotechnology, Computer Science, Electronic Oscillator, Genetic Engineering, Network Switches, Synthetic Biology",49,15 weeks
https://www.edx.org/learn/medicine/rice-university-medicine-in-the-digital-age,RICEx: Medicine in the Digital Age,,,RICEx,Communication,Intermediate,"Behavioral Health, Big Data, Biomedical Informatics, Biotechnology, Medical Records, Mobile Data, Personalized Medicine, Pharmaceuticals, Social Media, Telecommunications, Usability",,4 weeks
https://www.edx.org/learn/ethics/georgetown-university-introduction-to-bioethics,GeorgetownX: Introduction to Bioethics,,,GeorgetownX,Humanities,Introductory,"Bioethics, Biotechnology, Vulnerability",49,16 weeks
https://www.edx.org/learn/biotechnology/purdue-university-modern-biotechnologies-for-wastewater-treatment,PurdueX: Modern Biotechnologies for Wastewater Treatment,,,PurdueX,Engineering,Advanced,"Antibiotic Resistance, Biological Systems, Biology, Medical Diagnosis, Pharmaceuticals, Sewage Treatments, Viruses, Wastewater",750,5 weeks
https://www.edx.org/masters/micromasters/wageningenx-chemistry-and-technology-for-sustainability,Learn how to engineer a biobased future,,,Wageningen University & Research,,,,$842.40,6 months
https://www.edx.org/learn/dentistry/university-of-hong-kong-biomaterials-and-your-health,HKUx: Biomaterials and Your Health,,,HKUx,Medicine,Intermediate,"Biology, Chemistry, Clinical Medicine, Composite Materials, Dental Materials, Dentistry, Health Care Industry, Innovation, Materials Science, Oral Cancer, Oral Cancer Screening, Oral Health, Physics, Research",149,4 weeks
https://www.edx.org/learn/cellular-biology/harvard-university-cell-biology-mitochondria,HarvardX: Cell Biology: Mitochondria,4.7,177,HarvardX,Biology & Life Sciences,Introductory,"Algae, Biology, Cell Biology, Macromolecule, Metabolism, Mitochondria",149,4 weeks
https://www.edx.org/learn/biology/rice-university-proteins-biology-s-workforce,RICEx: Proteins: Biology's Workforce,,,RICEx,Biology & Life Sciences,Intermediate,"Biology, Metabolism, Protein Structures",169,5 weeks
https://www.edx.org/learn/human-biology/university-of-adelaide-essential-human-biology-cells-and-tissues,AdelaideX: Essential Human Biology: Cells and Tissues,4.6,60,AdelaideX,Medicine,Introductory,"Anatomy, Animations, Biology, Health Sciences, Human Biology, Physiology, Planning",169,5 weeks
https://www.edx.org/learn/diabetes/curtin-university-life-with-diabetes,CurtinX: Life with Diabetes,,,CurtinX,Medicine,Introductory,"Blood Sugar, Diabetes Mellitus, Eating Habits, Gestational Diabetes, Human Nutrition, Management",139,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-heart-disease-and-diabetes,"WageningenX: Nutrition, Heart Disease and Diabetes",4.7,12,WageningenX,Food & Nutrition,Intermediate,"Biology, Blood Pressure, Cancer, Cardiovascular Disease, Diabetes Mellitus, Disease Etiology, Health Policies, Insulin Resistance, Public Health, Type 2 Diabetes",189,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-human-microbiome,WageningenX: Nutrition and Health: Human Microbiome,4.2,34,WageningenX,Health & Safety,Introductory,"Allergology, Balancing (Ledger/Billing), Cell Biology, Diabetes Mellitus, Irritable Bowel Syndrome, Microbiology, Viruses, Written Composition",209,6 weeks
https://www.edx.org/learn/dinosaurs/university-of-hong-kong-dinosaur-ecosystems-kong-long-de-sheng-tai-xi-tong-los-ecosistemas-de-los-dinosaurios,HKUx: Dinosaur Ecosystems | 恐龙的生态系统 | Los Ecosistemas de los Dinosaurios,,,HKUx,Biology & Life Sciences,Introductory,"Biology, Ecosystem Science, Life Sciences, Paleontology",99,6 weeks
https://www.edx.org/learn/art-history/harvard-university-tangible-things-discovering-history-through-artworks-artifacts-scientific-specimens-and-the-stuff-around-you,"HarvardX: Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",4.7,94,HarvardX,Humanities,Introductory,"Collections, Museum Studies, Painting, Turkish Language",69,10 weeks
https://www.edx.org/certificates/professional-certificate/doanex-lifestyle-medicine-improving-the-future-of-health-care,Learn how to improve the future of health care,,,Doane University,,,,$788.40,2 months
https://www.edx.org/learn/disease/doane-university-population-health-disease-prevention-and-management,DoaneX: Population Health: Disease Prevention and Management,3.8,6,DoaneX,Business & Management,Intermediate,"Behavioral Health, Disease Management, Disease Prevention, Management, Master Of Business Administration (MBA), Population Health",119,2 weeks
https://www.edx.org/learn/medicine/doane-university-lifestyle-medicine-treatments-of-chronic-disease-part-2,DoaneX: Lifestyle Medicine Treatments of Chronic Disease – Part 2,4.6,7,DoaneX,Medicine,Intermediate,"Celiac Disease, Chronic Diseases, Menopause, Multiple Sclerosis, Osteoarthritis, Osteoporosis, Prostate Cancer, Rheumatoid Arthritis",219,2 weeks
https://www.edx.org/learn/dna/rice-university-dna-biologys-genetic-code,RICEx: DNA: Biology’s Genetic Code,4.8,7,RICEx,Biology & Life Sciences,Intermediate,"Biology, Integration, Packaging And Labeling, Research",169,6 weeks
https://www.edx.org/learn/biology/the-university-of-california-san-diego-graph-algorithms-in-genome-sequencing,UCSanDiegoX: Graph Algorithms in Genome Sequencing,,,UCSanDiegoX,Computer Science,Intermediate,"Algorithms, Biology, Data Structures, Graph Algorithms, Whole Genome Sequencing",150,3 weeks
https://www.edx.org/learn/dog-behavior/arizona-state-university-dog-behavior-problems-and-solutions,ASUx: Dog Behavior: Problems and Solutions,,,ASUx,Social Sciences,Intermediate,Behavioral Science,169,3 weeks
https://www.edx.org/learn/medicine/stanford-university-prescription-drug-misuse-and-addiction-compassionate-care-for-a-complex-problem,StanfordOnline: Prescription Drug Misuse and Addiction: Compassionate Care for a Complex Problem,,,StanfordOnline,Social Sciences,Advanced,"ANCC Certified, Behavioral Health, Compassion, Continuing Medical Education, Emergency Medicine, Medical Prescription, Medication Monitoring, Pain Management",,1 weeks
https://www.edx.org/learn/medicine/stanford-university-antimicrobial-stewardship-improving-clinical-outcomes-by-optimization-of-antibiotic-practices,StanfordOnline: Antimicrobial Stewardship: Improving Clinical Outcomes By Optimization of Antibiotic Practices,,,StanfordOnline,Medicine,Advanced,"ANCC Certified, Antibiotic Resistance, Antimicrobials, Continuing Medical Education, Decision Making, Doctor Of Pharmacy (PharmD), Ecology, Hospital Medicine, Infection, Infectious Diseases, Primary Care, Search Engine Optimization",,3 weeks
https://www.edx.org/learn/drugs/harvard-university-the-opioid-crisis-in-america,HarvardX: The Opioid Crisis in America,4.8,33,HarvardX,Medicine,Introductory,"Drug Overdose Treatment, Medical Prescription",149,10 weeks
https://www.edx.org/learn/drugs/harvard-university-prescription-drug-regulation-cost-and-access-current-controversies-in-context,"HarvardX: Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",4.8,54,HarvardX,Medicine,Introductory,"Drug Administration, Drug Development, Marketing, Medical Education, Medical Prescription, Pharmaceuticals, Safety Monitoring",299,8 weeks
https://www.edx.org/learn/oceanography/sdg-academy-one-planet-one-ocean,"SDGAcademyX: One Planet, One Ocean",4.4,22,SDGAcademyX,Environmental Studies,Intermediate,"Corporate Sustainability, Ecosystem Science, Environmental Laws, Environmental Science, Governance, Marine Science, Oceanography, Scientific Studies, Sustainable Business, Sustainable Development",,6 weeks
https://www.edx.org/learn/ethics/harvard-university-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics,"HarvardX: Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",4.7,84,HarvardX,Medicine,Introductory,"Bioethics, Genetics, In Vitro Fertilisation",219,10 weeks
https://www.edx.org/learn/biology/harvard-university-quantitative-methods-for-biology,HarvardX: Quantitative Methods for Biology,4.7,18,HarvardX,Computer Science,Introductory,"Biology, Data Analysis, JavaScript (Programming Language), MATLAB, Python (Programming Language), Quantitative Research",219,10 weeks
https://www.edx.org/learn/cellular-biology/tel-aviv-university-viruses-how-to-beat-them-i-introduction-to-cell-biology-viruses,"TAUx, IsraelX: Viruses & How to Beat Them I: Introduction to Cell Biology & Viruses",5.0,7,"TAUx, IsraelX",Biology & Life Sciences,Introductory,,189,4 weeks
https://www.edx.org/learn/neuroscience/ecole-polytechnique-federale-de-lausanne-neuroscience-reconstructed-genetics-and-development,EPFLx: Neuroscience Reconstructed: Genetics and Development,4.8,5,EPFLx,Biology & Life Sciences,Advanced,,109,9 weeks
https://www.edx.org/learn/nutrition/university-of-canterbury-mental-health-and-nutrition,UCx: Mental Health and Nutrition,4.7,150,UCx,Food & Nutrition,Introductory,"Legal Discovery, Mental Health, Psychology, Toxicology",189,8 weeks
https://www.edx.org/learn/medicine/doane-university-introduction-to-lifestyle-medicine,DoaneX: Introduction to Lifestyle Medicine,4.6,6,DoaneX,Biology & Life Sciences,Introductory,"Academic Integrity, Auditing, Cancer, Cardiovascular Disease, Chronic Diseases, Clinical Practices, Diabetes Mellitus, Network Bridging, Neurology, Patient Education And Counseling, Physical Exercises, Resilience, Social Determinants Of Health, Stress Management",119,8 weeks
https://www.edx.org/learn/well-being/berklee-college-of-music-music-for-wellness,BerkleeX: Music For Wellness,4.8,13,BerkleeX,Humanities,Introductory,"Certified Music Therapist, Creativity",59,4 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-plant-based-diets-food-for-a-sustainable-future,WageningenX: Plant Based Diets: Food for a Sustainable Future,4.7,9,WageningenX,Food & Nutrition,Intermediate,"Chronic Diseases, Infectious Diseases",169,7 weeks
https://www.edx.org/learn/anatomy/seoul-national-university-basic-anatomy-for-everyone,SNUx: Basic Anatomy for Everyone,3.4,5,SNUx,Health & Safety,Introductory,,54,8 weeks
https://www.edx.org/learn/medicine/doane-university-medical-terminology,DoaneX: Medical Terminology,4.4,56,DoaneX,Biology & Life Sciences,Introductory,"Academic Integrity, Anatomy, Auditing, Medical Terminology, Pathology, Physiology",119,8 weeks
